product_id,raw_ingredient,canonical_name,risk_level,sub_weight,source,health_concern
P504224,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P505029,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P505029,cocamidopropyl betaine,cocamidopropyl betaine,Medium,2.0,Cosing EU;  PubMed,Cleanser; ACDS 2004 Allergen of the Year; manufacturing impurities may cause allergic contact dermatitis
P505029,disodium laureth sulfosuccinate,,Unclassified,,,
P505029,sodium lauryl sulfoacetate,,Unclassified,,,
P505029,sodium lauroyl sarcosinate,sodium lauroyl sarcosinate,Low,1.0,Cosing EU,Gentle cleanser; safe
P505029,decyl glucoside,decyl glucoside,Low,1.0,Cosing EU,Gentle sugar-based cleanser; safe
P505029,glycol distearate,glycol distearate,Low,1.0,Cosing EU,Gives pearly appearance to products; moisturizer; safe
P505029,sodium chloride,sodium chloride,Low,1.0,Cosing EU,Salt; safe
P505029,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P505029,polyquaternium-10,polyquaternium-10,Low,1.0,Cosing EU,Hair conditioner; reduces static; safe
P505029,ppg-5-ceteth-20,ppg-5-ceteth-20,Low,1.0,Cosing EU,Emulsifier/solubilizer; safe at cosmetic levels
P505029,sodium benzoate,sodium benzoate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P505029,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P505029,carbomer,carbomer,Low,1.0,Cosing EU,Polyacrylic acid thickener; safe
P505029,sodium hydroxide,sodium hydroxide,Low,1.0,Cosing EU,pH adjuster; safe
P505029,peg-55 propylene glycol oleate,propylene glycol,Low-Medium,1.5,Cosing EU,Solvent / humectant; may cause minor irritation
P505029,salicylic acid,salicylic acid,Medium,2.0,EU Annex III,Restricted active ingredient; may irritate skin at higher concentrations
P505029,propylene glycol,propylene glycol,Low-Medium,1.5,Cosing EU,Solvent / humectant; may cause minor irritation
P505029,acrylates copolymer,acrylates copolymer,Low,1.0,Cosing EU,Film-former; keeps product on skin/hair; safe
P505029,olea europaea oil/olive fruit oil,,Unclassified,,,
P505029,sclerocarya birrea seed oil,sclerocarya birrea seed oil,Low,1.0,Cosing EU,Plant-derived emollient/extract; safe at cosmetic levels
P505029,cocos nucifera oil/coconut oil,cocos nucifera oil,Low,1.0,Cosing EU,Coconut oil moisturizer; safe
P505029,benzoic acid,benzoic acid,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P505029,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P505029,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P505029,2-oleamido-1,,Unclassified,,,
P505029,3-octadecanediol,,Unclassified,,,
P505029,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P505029,ci 19140/yellow 5,ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P505029,ci 15985/yellow 6,ci 15985 (yellow 6),Low,1.0,EU Annex IV,Approved colorant; safe
P505046,aqua/water,water,Low,1.0,Cosing EU,Universal solvent; safe
P505046,behentrimonium chloride,behentrimonium chloride,Medium,2.0,EU Annex V,Conditioning antistatic quaternary ammonium compound; irritation potential
P505046,stearyl alcohol,stearyl alcohol,Low,1.0,Cosing EU,Natural fatty alcohol; moisturizer; safe
P505046,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P505046,cetyl alcohol,cetyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P505046,helianthus annuus seed oil/sunflower seed oil,helianthus annuus seed oil,Low,1.0,Cosing EU,Sunflower oil moisturizer; safe
P505046,parfum/fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P505046,isopropyl alcohol,isopropyl alcohol,Low-Medium,1.5,Cosing EU,Solvent; may cause mild skin drying and irritation
P505046,stearamidopropyl dimethylamine,stearamidopropyl dimethylamine,Low,1.0,Cosing EU,Hair-conditioning agents; safe at cosmetic levels
P505046,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P505046,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P505046,hydroxyethylcellulose,hydroxyethylcellulose,Low,1.0,Cosing EU,Plant-based thickener; controls product texture; safe
P505046,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P505046,olea europaea oil/olive fruit oil,,Unclassified,,,
P505046,sclerocarya birrea seed oil,sclerocarya birrea seed oil,Low,1.0,Cosing EU,Plant-derived emollient/extract; safe at cosmetic levels
P505046,cocos nucifera oil/coconut oil,cocos nucifera oil,Low,1.0,Cosing EU,Coconut oil moisturizer; safe
P505046,myristyl alcohol,,Unclassified,,,
P505046,chlorhexidine dihydrochloride,,Unclassified,,,
P505046,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P505046,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P505046,sodium hyaluronate,sodium hyaluronate,Low,1.0,Cosing EU,Humectant; safe
P505046,2-oleamido-1,,Unclassified,,,
P505046,3-octadecanediol,,Unclassified,,,
P505046,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P505046,ci 19140/yellow 5,ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P505046,ci 15985/yellow 6,ci 15985 (yellow 6),Low,1.0,EU Annex IV,Approved colorant; safe
P468845,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P468845,cocos nucifera oil/coconut oil,cocos nucifera oil,Low,1.0,Cosing EU,Coconut oil moisturizer; safe
P468845,amodimethicone,amodimethicone,Low,1.0,Cosing EU,Silicone hair conditioner; safe
P468845,ppg-5-ceteth-10 phosphate,,Unclassified,,,
P468845,polyquaternium-37,polyquaternium-37,Low,1.0,Cosing EU,Hair/skin conditioner; safe
P468845,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P468845,propylene glycol dicaprylate/dicaprate,propylene glycol,Low-Medium,1.5,Cosing EU,Solvent / humectant; may cause minor irritation
P468845,acetamide mea,,Unclassified,,,
P468845,frangrance,,Unclassified,,,
P468845,lactamide mea,,Unclassified,,,
P468845,dimethicone peg-7 phosphate,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P468845,butylene glycol,butylene glycol,Low,1.0,Cosing EU,Humectant / solvent; safe at cosmetic concentration
P468845,ppg-1 trideceth-6,,Unclassified,,,
P468845,trideceth-6,trideceth-6,Low,1.0,Cosing EU,Cleansing/emulsifying agent; safe
P468845,behentrimonium chloride,behentrimonium chloride,Medium,2.0,EU Annex V,Conditioning antistatic quaternary ammonium compound; irritation potential
P468845,xylose,,Unclassified,,,
P468845,ethylhexylglycerin,ethylhexylglycerin,Low,1.0,Cosing EU,Skin conditioning; low irritation
P468845,helianthus annuus seed extract/sunflower seed extract,helianthus annuus seed oil,Low,1.0,Cosing EU,Sunflower oil moisturizer; safe
P468845,sodium hydroxide,sodium hydroxide,Low,1.0,Cosing EU,pH adjuster; safe
P468845,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P468845,benzophenone-4,benzophenone-4,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P468845,cetrimonium chloride,cetrimonium chloride,Medium,2.0,EU Annex V,Conditioning antistatic quaternary ammonium compound; irritation potential
P468845,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P468845,olea europaea oil/olive fruit oil,,Unclassified,,,
P468845,camelina sativa oil/camelina sativa seed oil,,Unclassified,,,
P468845,ascorbyl glucoside,ascorbic acid,Low,1.0,Cosing EU,Vitamin C antioxidant; safe
P468845,benzyl alcohol,benzyl alcohol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P468845,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P468845,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P468845,benzyl salicylate,benzyl salicylate,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P468845,hydrolyzed vegetable protein pg-propyl silanetriol,hydrolyzed vegetable protein pg-propyl silanetriol,Low,1.0,Cosing EU,Hair and skin conditioner; safe
P468845,isoeugenol,isoeugenol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P468845,foeniculum vulgare (fennel) seed extract,,Unclassified,,,
P468845,melanin,,Unclassified,,,
P375713,sd alcohol 39-c,,Unclassified,,,
P375713,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P375713,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P375713,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P375713,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P375713,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P375713,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P375713,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P375713,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P375713,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P375713,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P375713,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P375713,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P450810,alcohol denat. (sd alcohol 39-c),alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P450810,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P450810,aqua (water),water,Low,1.0,Cosing EU,Universal solvent; safe
P450810,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P450810,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P450810,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P450810,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P450810,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P450810,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P450810,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P450810,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P450810,ci 14700 (red 4),ci 14700 (red 4),Low,1.0,EU Annex IV,Approved colorant; safe
P450810,ci 42090 (blue 1),ci 42090 (blue 1),Low-Medium,1.5,EU Annex IV; EU Annex III,Approved colorant; concentration restricted 
P450810,ci 19140 (yellow 5),ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P401768,sd alcohol 39-c,,Unclassified,,,
P401768,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P401768,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P401768,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P401768,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P401768,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P401768,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P401768,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P401768,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P401768,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P401768,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P401768,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P401768,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P405416,alcohol denat. (sd alcohol 39-c),alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P405416,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P405416,aqua (water),water,Low,1.0,Cosing EU,Universal solvent; safe
P405416,benzyl salicylate,benzyl salicylate,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P405416,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P405416,butylphenyl methylpropional,butylphenyl methylpropional,High,3.0,EU Annex II / Reg. 2021/1902,Reproductive toxin; BANNED in EU since 1 March 2022
P405416,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P405416,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P405416,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P405416,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P405416,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P405416,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P405416,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P405416,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P405416,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P405416,eugenol,eugenol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P405416,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P464268,alcohol denat. (sd alcohol 39-c),alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P464268,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P464268,aqua (water),water,Low,1.0,Cosing EU,Universal solvent; safe
P464268,benzyl salicylate,benzyl salicylate,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P464268,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P464268,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P464268,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P464268,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P464268,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P464268,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P390708,hydrofluorocarbon 152a,,Unclassified,,,
P390708,alcohol denat. (sd alcohol 39-c),alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P390708,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P390708,triethyl citrate,triethyl citrate,Low,1.0,Cosing EU,Solvent; helps other ingredients dissolve; safe
P390708,propanediol,propanediol,Low,1.0,Cosing EU,Humectant/solvent; well tolerated
P390708,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P390708,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P390708,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P390708,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P390708,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P390708,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P390708,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P390708,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P390708,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P428446,alcohol denat. (sd alcohol 39-c),alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P428446,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P428446,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P428446,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P428446,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P428446,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P428446,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P428446,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P428446,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P428446,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P428446,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P428446,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P428446,hexyl cinnamal,hexyl cinnamal,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P428446,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P428446,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P481130,alcohol denat. (sd alcohol 39-c),alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P481130,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P481130,aqua (water),water,Low,1.0,Cosing EU,Universal solvent; safe
P481130,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P481130,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P481130,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P481130,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P481130,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P481130,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P481130,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P481130,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P481130,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P481130,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P481130,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P432049,shatavari root extract,,Unclassified,,,
P432049,ashwagandha root and leaf extract,,Unclassified,,,
P432049,amla fruit extract,,Unclassified,,,
P432049,rhodiola root extract,,Unclassified,,,
P432049,rice flour,,Unclassified,,,
P432049,capsule (hypromellose),,Unclassified,,,
P432049,rice hulls,,Unclassified,,,
P432049,medium chain triglycerides,,Unclassified,,,
P432049,rice bran extract,,Unclassified,,,
P432049,gum arabic,,Unclassified,,,
P432049,and sunflower oil,,Unclassified,,,
P454799,shatavari root extract,,Unclassified,,,
P454799,ashwagandha root and leaf extract,,Unclassified,,,
P454799,amla fruit extract,,Unclassified,,,
P454799,rhodiola root extract,,Unclassified,,,
P454799,rice flour,,Unclassified,,,
P454799,capsule (hypromellose),,Unclassified,,,
P454799,rice hulls,,Unclassified,,,
P454799,medium chain triglycerides,,Unclassified,,,
P454799,rice bran extract,,Unclassified,,,
P454799,gum arabic,,Unclassified,,,
P454799,and  sunflower oil,,Unclassified,,,
P435800,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P435800,glycolic acid,glycolic acid,Low-Medium,1.5,Cosing EU,Chemical peels and anti-aging skin products; can irritate skin
P435800,phytic acid,phytic acid,Low,1.0,Cosing EU,Natural preservative booster from plants; safe
P435800,sodium hydroxide,sodium hydroxide,Low,1.0,Cosing EU,pH adjuster; safe
P435800,niacinamide,niacinamide,Low,1.0,Cosing EU,Vitamin B3; well tolerated
P435800,propanediol,propanediol,Low,1.0,Cosing EU,Humectant/solvent; well tolerated
P435800,glycereth-7 trimethyl ether,,Unclassified,,,
P435800,lactic acid,lactic acid,Low-Medium,1.5,Cosing EU,Exfoliant and moisturizer; may irritate skin
P435800,salicylic acid,salicylic acid,Medium,2.0,EU Annex III,Restricted active ingredient; may irritate skin at higher concentrations
P435800,allantoin,allantoin,Low,1.0,Cosing EU,Soothes and calms skin; safe
P435800,ganoderma lucidum (reishi mushroom) extract,,Unclassified,,,
P435800,tocotrienols,,Unclassified,,,
P435800,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P435800,polyglyceryl-10 oleate,,Unclassified,,,
P435800,oryza sativa (rice) bran oil,,Unclassified,,,
P435800,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P435800,salvia sclarea (clary) oil,,Unclassified,,,
P435800,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P435800,lonicera caprifolium (honeysuckle) flower extract,,Unclassified,,,
P435800,lonicera japonica (honeysuckle) flower extract,,Unclassified,,,
P444047,ashwagandha,,Unclassified,,,
P444047,red radix ginseng,,Unclassified,,,
P444047,pumpkin powder,,Unclassified,,,
P444047,horsetail powder,,Unclassified,,,
P444047,kelp,,Unclassified,,,
P444047,saw palmetto,,Unclassified,,,
P444047,vitamin c as ascorbic acid,,Unclassified,,,
P444047,vitamin e,,Unclassified,,,
P444047,vitamin b1 as thiamine hci,,Unclassified,,,
P444047,vitamin b2 as riboflavin 5-phosphate,,Unclassified,,,
P444047,iron as iron bisglycinate,,Unclassified,,,
P444047,zinc as zinc bisglycinate,,Unclassified,,,
P444047,vitamin b3 as niacinamide,,Unclassified,,,
P444047,vitamin b5 as d-calcium pantothenate,,Unclassified,,,
P444047,biotin,biotin,Low,1.0,Cosing EU,Vitamin B7; supports hair and nail health; safe
P444047,vitamin b6 as pyridoxal 5-phosphate,,Unclassified,,,
P444047,folic acid as methyltetrahydrofolic acid,,Unclassified,,,
P444047,vitamin k2,,Unclassified,,,
P444047,vitamin b12 as methylcobalamin,,Unclassified,,,
P444047,vitamin d3,,Unclassified,,,
P444047,vitamin a palmitate,,Unclassified,,,
P432831,water/aqua/eau hydrator,,Unclassified,,,
P432831,betaine amino acid from sugar beet molasses that helps protect against dehydration,,Unclassified,,,
P432831,coconut oil polyglyceryl-6 esters lauric acids from coconut oil with emollient properties,,Unclassified,,,
P432831,glycerin humectant,,Unclassified,,,
P432831,tremella fuciformis sporocarp (silver ear mushroom) extract hydrating supermushroom,,Unclassified,,,
P432831,sodium polyglutamate an amino acid produced by fermentation that provides silkiness and smoothness,,Unclassified,,,
P432831,hydrolyzed hyaluronic acid low molecular weight hyaluronic acid that penetrates deeply within the skin’s surface,,Unclassified,,,
P432831,ganoderma lucidum (reishi mushroom) extract anti-inflammaging supermushroom,,Unclassified,,,
P432831,rosa damascena oil essential oil for fragrance,,Unclassified,,,
P432831,santalum austrocaledonicum wood oil essential oil for fragrance,,Unclassified,,,
P432831,pogostemon cablin oil essential oil for fragrance,,Unclassified,,,
P432831,polyglyceryl-10 oleate an ester of oleic acid that works as an emulsifier,,Unclassified,,,
P432831,oryza sativa (rice) bran oil emollient,,Unclassified,,,
P432831,tocopherol antioxidant vitamin e,,Unclassified,,,
P432831,tocotrienols antioxidant vitamin e,,Unclassified,,,
P432831,citric acid extract derived from citrus fruits to modify the formula’s ph,,Unclassified,,,
P432831,lonicera japonica (honeysuckle) flower extract natural preservation system,,Unclassified,,,
P432831,lonicera caprifolium (honeysuckle) flower extract natural preservation system,,Unclassified,,,
P423157,sex dust proprietary blend (cacao powder°,,Unclassified,,,
P423157,shilajit extract,,Unclassified,,,
P423157,shatavari root powder°,,Unclassified,,,
P423157,epimedium (horny goat weed) leaf extract°,,Unclassified,,,
P423157,maca root extract°,,Unclassified,,,
P423157,schisandra berry powder°,,Unclassified,,,
P423157,stevia leaf extract (reb a),,Unclassified,,,
P454090,aqua/water/eau,water,Low,1.0,Cosing EU,Universal solvent; safe
P454090,coco-caprylate,,Unclassified,,,
P454090,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P454090,vitis vinifera (grape) seed oil,vitis vinifera (grape) seed oil,Low,1.0,Cosing EU,Grapeseed oil; safe
P454090,prunus armeniaca (apricot) kernel oil,prunus armeniaca (apricot) kernel oil,Low,1.0,Cosing EU,Plant-derived emollient/extract; safe at cosmetic levels
P454090,simmondsia chinensis (jojoba) seed oil,jojoba oil,Low,1.0,Cosing EU,Liquid wax ester emollient; safe
P454090,glyceryl stearate citrate,glyceryl stearate citrate,Low,1.0,Cosing EU,Plant-based emulsifier; safe
P454090,cetearyl alcohol,cetearyl alcohol,Low,1.0,Cosing EU,Fatty alcohol emulsifier; safe
P454090,butyrospermum parkii (shea) butter,shea butter,Low,1.0,Cosing EU,Plant butter emollient; safe
P454090,lactobacillus,,Unclassified,,,
P454090,polyglyceryl-2 stearate,,Unclassified,,,
P454090,citric acid,citric acid,Low,1.0,Cosing EU,pH adjuster; safe
P454090,sclerotium gum,sclerotium gum,Low,1.0,Cosing EU,Natural thickener from fungi; safe
P454090,cocos nucifera (coconut) fruit extract,cocos nucifera oil,Low,1.0,Cosing EU,Coconut oil moisturizer; safe
